EmployeeID,GivenName,MiddleInitial,Surname,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
3816,Dorris,R,Saez,35,Travel_Rarely,Sales,6,3,Marketing,Female,3,Sales Representative,Married,135820,1,17,1,1,3,1,0,1,3,4,2,2,3,0
3817,Daniel,A,Saucedo,46,Travel_Rarely,Research & Development,12,4,Technical Degree,Male,1,Laboratory Technician,Single,23320,1,11,0,27,2,26,0,12,4,1,1,3,3,0
3818,Katie,D,Croom,28,Travel_Rarely,Human Resources,1,3,Medical,Female,2,Laboratory Technician,Married,24130,1,16,1,,2,1,0,0,3,2,3,3,3,1
3819,Terrence,M,Ferraro,22,Non-Travel,Sales,17,2,Marketing,Male,3,Sales Executive,Married,97050,1,18,2,4,3,4,1,3,2,3,2,2,3,0
3820,Douglas,K,Reeves,50,Travel_Frequently,Research & Development,3,3,Other,Male,2,Research Scientist,Married,42940,2,20,0,32,2,30,12,13,2,3,3,2,4,0
3821,Darius,K,Bangs,32,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,3,Research Scientist,Married,47210,3,14,1,6,3,3,0,2,2,4,3,3,3,0
3822,Paul,D,Malick,44,Travel_Rarely,Research & Development,10,3,Technical Degree,Male,3,Manager,Divorced,25190,0,21,2,23,2,22,1,10,2,4,2,3,4,0
3823,Annette,R,Perez,30,Travel_Rarely,Research & Development,4,3,Medical,Female,1,Research Director,Married,21210,1,13,1,6,2,6,1,1,2,2,2,3,3,0
3824,Nicole,D,Moran,45,Travel_Rarely,Sales,29,2,Technical Degree,Female,2,Research Scientist,Single,29730,1,12,0,10,2,10,1,4,3,1,3,3,3,0
3825,James,K,Heaton,45,Non-Travel,Sales,2,4,Life Sciences,Male,2,Manufacturing Director,Married,58550,1,14,1,10,3,10,4,5,1,1,3,2,3,0
3826,Craig,M,Wills,31,Travel_Frequently,Research & Development,7,3,Medical,Male,2,Research Scientist,Single,36170,7,21,1,10,5,5,0,3,4,1,3,3,4,0
3827,Marvin,B,Ramsey,36,Travel_Rarely,Research & Development,18,1,Medical,Male,2,Manufacturing Director,Married,67250,9,17,1,7,3,3,1,1,3,3,3,3,3,0
3828,Hubert,S,McIntire,34,Travel_Frequently,Sales,28,4,Marketing,Male,5,Manufacturing Director,Divorced,103250,1,11,1,9,3,9,7,2,3,4,3,2,3,0
3829,Alan,D,Coley,49,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,3,Healthcare Representative,Married,69490,1,14,1,10,2,9,1,4,3,1,2,3,3,0
3830,Hector,K,Church,39,Travel_Rarely,Research & Development,6,2,Life Sciences,Male,3,Research Scientist,Married,106090,2,17,1,10,2,7,7,7,2,1,3,3,3,0
3831,Loren,M,Butkovich,27,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,4,Research Scientist,Divorced,44470,1,13,0,7,4,7,0,7,4,1,3,3,3,0
3832,Gloria,R,Domino,35,Travel_Rarely,Research & Development,2,3,Medical,Female,2,Sales Executive,Married,21570,1,25,0,16,1,16,1,10,2,1,3,2,4,0
3833,Thomas,D,Latham,28,Travel_Rarely,Research & Development,23,3,Life Sciences,Male,3,Manufacturing Director,Divorced,46010,0,15,2,6,2,5,0,0,2,1,2,3,3,0
3834,Cary,H,Burriss,21,Travel_Rarely,Research & Development,3,1,Life Sciences,Female,1,Laboratory Technician,Single,170990,1,14,1,3,2,2,2,2,3,4,3,3,3,0
3835,Jeffrey,E,Digirolamo,18,Travel_Frequently,Research & Development,3,5,Medical,Male,1,Research Director,Single,24790,1,12,1,0,2,0,0,0,2,4,4,2,3,1
3836,Harvey,C,Jacques,47,Travel_Rarely,Research & Development,25,4,Medical,Male,2,Research Scientist,Married,148520,3,19,3,27,3,5,1,0,4,3,3,2,3,0
3837,Jake,E,Mason,39,Travel_Rarely,Sales,2,4,Life Sciences,Male,1,Laboratory Technician,Divorced,72640,0,17,0,11,5,10,0,7,3,3,3,3,3,0
3838,Franklin,L,Boston,40,Travel_Rarely,Research & Development,22,1,Life Sciences,Male,1,Laboratory Technician,Married,56660,1,14,1,18,2,18,14,12,1,3,3,3,3,0
3839,Maria,R,Wong,35,Non-Travel,Research & Development,29,3,Medical,Female,2,Sales Executive,Married,78230,1,13,1,15,3,14,2,9,3,3,3,3,3,0
3840,Barry,I,Lear,37,Travel_Rarely,Research & Development,29,4,Technical Degree,Male,1,Laboratory Technician,Married,78800,3,12,1,9,2,4,0,2,3,3,2,4,3,0
3841,Lisa,W,Jones,39,Travel_Frequently,Research & Development,2,3,Technical Degree,Female,2,Manager,Single,131940,0,11,0,10,2,9,3,8,1,3,1,3,3,0
3842,Yolanda,J,Autrey,45,Travel_Rarely,Research & Development,28,3,Life Sciences,Female,2,Laboratory Technician,Divorced,50670,1,11,2,10,3,10,3,9,4,4,3,2,3,0
3843,Cora,D,Olivera,38,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,3,Sales Executive,Married,50790,3,11,0,10,3,5,0,2,4,3,4,3,3,0
3844,Dale,C,Pepe,35,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,3,Healthcare Representative,Married,23210,9,12,1,15,0,13,6,0,4,1,3,3,3,1
3845,Ruby,G,Denson,37,Travel_Rarely,Research & Development,22,3,Life Sciences,Female,2,Healthcare Representative,Married,174440,1,14,0,8,4,8,7,7,2,2,1,3,3,0
3846,Angela,M,Caldwell,40,Travel_Rarely,Research & Development,8,3,Technical Degree,Female,2,Healthcare Representative,Single,24040,6,17,0,18,2,4,3,3,3,4,2,2,3,0
3847,George,D,Johnson,44,Travel_Frequently,Sales,2,2,Marketing,Male,1,Laboratory Technician,Married,34520,4,11,1,14,2,10,0,2,1,4,3,2,3,0
3848,Cheryl,D,Richardson,48,Travel_Frequently,Sales,10,4,Marketing,Female,3,Manager,Married,22700,2,14,3,23,2,2,2,2,3,4,3,3,3,0
3849,Rodolfo,L,Turner,35,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,2,Manager,Divorced,173990,6,12,0,7,3,2,2,2,1,4,2,1,3,1
3850,Howard,C,Smit,24,Travel_Frequently,Research & Development,15,3,Life Sciences,Male,2,Research Scientist,Single,54880,1,22,1,6,6,6,1,3,1,4,3,3,4,0
3851,Joshua,L,Wilder,27,Travel_Rarely,Sales,10,4,Life Sciences,Male,3,Sales Executive,Married,194190,7,14,1,5,2,3,0,2,2,3,3,1,3,0
3852,Francisco,M,Thomas,27,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,1,Research Scientist,Single,28110,2,20,0,6,3,4,1,2,4,4,2,3,4,0
3853,Edward,A,Vargas,40,Travel_Rarely,Sales,16,4,Marketing,Male,1,Research Director,Single,36330,3,16,2,10,0,4,0,3,1,1,1,3,3,1
3854,Mary,J,Friend,29,Travel_Rarely,Research & Development,20,1,Medical,Female,2,Manager,Single,41630,9,15,1,8,4,5,1,4,3,3,3,2,3,0
3855,Laura,R,Bice,36,Travel_Rarely,Research & Development,23,3,Life Sciences,Female,3,Sales Executive,Married,21320,4,20,0,9,1,3,0,2,2,1,3,2,4,0
3856,James,T,Muller,25,Travel_Frequently,Sales,5,1,Marketing,Male,4,Manufacturing Director,Divorced,139730,1,14,0,7,3,7,0,7,4,3,3,2,3,0
3857,Bonnie,J,Kohler,39,Travel_Rarely,Sales,10,3,Marketing,Female,2,Research Director,Married,26840,4,12,0,7,2,5,1,0,4,2,3,3,3,0
3858,Timothy,D,Woods,49,Travel_Rarely,Sales,4,2,Life Sciences,Male,2,Research Director,Married,108450,3,24,0,27,4,4,1,2,1,2,3,2,4,0
3859,Erik,D,Miller,50,Travel_Rarely,Research & Development,2,2,Medical,Male,3,Sales Executive,Divorced,43770,5,12,1,19,2,14,1,11,4,1,3,2,3,0
3860,Audrey,A,Martinez,20,Travel_Rarely,Research & Development,18,4,Medical,Female,2,Sales Executive,Single,37430,1,13,1,2,2,2,2,2,3,3,3,3,3,0
3861,Dana,E,Barber,34,Travel_Rarely,Research & Development,10,3,Medical,Male,3,Laboratory Technician,Divorced,41480,1,11,0,11,3,11,7,9,4,2,3,3,3,0
3862,Alice,P,Vest,36,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,2,Healthcare Representative,Single,10510,2,14,0,15,2,4,1,3,1,2,3,3,3,0
3863,Barbara,W,Richardson,49,Travel_Rarely,Human Resources,6,2,Life Sciences,Female,2,Research Scientist,Married,107390,2,11,3,30,3,15,2,12,3,3,3,3,3,0
3864,Michael,L,Gentry,36,Non-Travel,Research & Development,8,4,Life Sciences,Male,4,Laboratory Technician,Married,103880,0,14,0,4,2,3,1,2,4,3,3,3,3,0
3865,Stephanie,J,Little,36,Travel_Rarely,Research & Development,2,2,Medical,Female,2,Healthcare Representative,Divorced,114160,6,16,0,13,2,5,0,4,4,1,3,3,3,0
3866,Wesley,D,Simon,54,Travel_Rarely,Sales,24,3,Marketing,Male,1,Laboratory Technician,Married,26000,3,14,0,36,5,10,4,7,2,3,3,3,3,0
3867,Leslie,F,Clark,43,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Research Scientist,Married,24220,1,11,1,14,2,14,6,11,3,3,3,3,3,0
3868,Brian,K,Robinson,35,Travel_Frequently,Research & Development,17,4,Medical,Male,1,Research Director,Single,54720,3,11,1,13,3,11,6,7,4,4,4,2,3,1
3869,Richard,J,Morello,38,Travel_Frequently,Research & Development,19,2,Life Sciences,Male,2,Research Scientist,Married,24510,7,12,1,19,3,13,2,9,4,4,4,3,3,0
3870,Jeffery,M,Putnam,29,Travel_Rarely,Research & Development,1,2,Medical,Male,2,Sales Representative,Divorced,42400,1,14,0,10,2,10,0,9,1,2,2,2,3,0
3871,Trevor,J,Cook,33,Travel_Rarely,Research & Development,7,3,Medical,Male,5,Sales Executive,Divorced,109990,1,18,3,6,3,6,0,4,4,4,3,2,3,0
3872,Carlton,E,Ward,32,Travel_Rarely,Research & Development,5,4,Technical Degree,Male,5,Research Scientist,Divorced,50030,0,13,0,10,5,9,1,6,4,2,2,3,3,0
3873,Mary,D,Tao,31,Travel_Rarely,Research & Development,28,4,Technical Degree,Female,2,Sales Executive,Married,127420,1,11,0,10,4,10,0,2,1,4,3,2,3,0
3874,Benjamin,M,Crowder,49,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Laboratory Technician,Divorced,42270,4,18,0,17,3,2,2,2,4,1,2,2,3,0
3875,Lisa,J,Glenn,38,Travel_Frequently,Sales,29,2,Medical,Female,1,Sales Executive,Single,39170,1,15,3,4,2,4,3,3,4,2,3,3,3,0
3876,Mike,O,Grice,47,Travel_Rarely,Research & Development,1,4,Medical,Male,3,Laboratory Technician,Divorced,183030,6,22,1,29,2,3,1,2,2,2,3,2,4,0
3877,Steve,S,Childers,49,Travel_Rarely,Research & Development,21,3,Medical,Male,2,Manufacturing Director,Single,23800,4,13,0,23,3,8,0,0,3,3,3,1,3,0
3878,Imogene,D,Applewhite,41,Travel_Rarely,Research & Development,24,4,Life Sciences,Female,4,Manager,Single,137260,3,12,0,21,6,2,0,2,4,3,3,4,3,0
3879,William,J,Jimenez,20,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Sales Representative,Single,47770,1,18,1,2,3,2,0,2,4,1,3,3,3,0
3880,Barbara,H,Barnes,33,Non-Travel,Research & Development,18,2,Medical,Female,2,Healthcare Representative,Divorced,63850,1,13,0,7,6,6,1,2,3,4,3,2,3,0
3881,David,V,Daniel,36,Travel_Rarely,Research & Development,2,2,Technical Degree,Male,3,Sales Executive,Married,199730,6,12,0,10,2,3,0,2,1,3,2,3,3,0
3882,Lillie,D,McGinnis,44,Travel_Rarely,Research & Development,9,3,Technical Degree,Female,3,Healthcare Representative,Divorced,68610,4,12,0,8,2,2,2,2,3,4,3,2,3,0
3883,Jennifer,J,Gregory,23,Travel_Rarely,Human Resources,6,3,Life Sciences,Female,3,Laboratory Technician,Single,49690,1,12,0,5,3,5,1,2,4,3,3,3,3,1
3884,Thomas,B,Aultman,38,Travel_Rarely,Research & Development,11,2,Life Sciences,Male,1,Sales Executive,Married,198450,7,11,1,7,3,0,0,0,4,3,2,3,3,0
3885,James,J,Staton,53,Travel_Rarely,Research & Development,24,3,Life Sciences,Male,4,Research Director,Married,133200,3,11,0,11,2,4,1,2,2,4,,3,3,0
3886,Austin,P,Buitron,48,Travel_Frequently,Sales,10,2,Marketing,Male,1,Healthcare Representative,Married,63470,2,12,1,19,3,9,7,7,4,3,3,1,3,1
3887,Darrell,J,Larimer,32,Travel_Rarely,Sales,1,3,Life Sciences,Male,2,Research Scientist,Single,27430,1,19,1,1,2,1,0,0,4,2,3,3,3,1
3888,Jeffery,D,Roa,26,Non-Travel,Research & Development,18,2,Medical,Male,1,Human Resources,Single,108800,1,23,1,7,5,7,5,7,4,4,3,3,4,0
3889,Jonathan,M,Woodcock,55,Travel_Rarely,Research & Development,23,1,Life Sciences,Male,5,Laboratory Technician,Divorced,23420,5,11,2,8,2,4,1,2,1,2,3,3,3,0
3890,Lori,C,Bannister,34,Travel_Rarely,Sales,28,3,Life Sciences,Female,2,Research Scientist,Married,176500,1,19,1,15,6,15,4,13,2,4,4,1,3,0
3891,Darrel,R,Sanders,60,Travel_Rarely,Sales,17,4,Medical,Male,1,Manager,Divorced,40250,3,13,1,19,5,1,0,0,3,4,4,2,3,0
3892,James,A,Height,33,Travel_Rarely,Sales,3,3,Life Sciences,Male,3,Manager,Married,97250,1,11,0,14,0,14,2,13,2,2,3,3,3,0
3893,James,L,Corson,37,Travel_Frequently,Research & Development,13,3,Life Sciences,Male,1,Laboratory Technician,Divorced,119040,1,12,1,6,4,6,1,3,3,4,2,3,3,0
3894,Clarence,J,Collett,34,Travel_Rarely,Research & Development,7,2,Life Sciences,Male,1,Healthcare Representative,Married,21770,1,13,0,10,5,10,8,7,2,4,3,3,3,0
3895,William,C,Harrison,23,Travel_Rarely,Research & Development,12,2,Medical,Male,2,Research Scientist,Divorced,75250,1,14,2,3,2,3,0,2,3,4,3,3,3,1
3896,Jack,S,Mora,44,Travel_Rarely,Human Resources,1,3,Life Sciences,Male,1,Research Scientist,Married,48340,1,14,0,9,1,8,6,7,3,4,3,4,3,0
3897,David,K,Moore,35,Travel_Frequently,Research & Development,13,3,Life Sciences,Male,3,Sales Executive,Single,20420,0,16,0,6,2,5,1,4,1,4,4,3,3,0
3898,David,C,Martineau,43,Travel_Rarely,Research & Development,25,4,Life Sciences,Male,2,Sales Executive,Married,22200,1,11,0,10,2,10,8,8,4,4,3,1,3,0
3899,Thomas,C,Wood,24,Travel_Rarely,Research & Development,6,3,Life Sciences,Male,3,Sales Executive,Married,10520,1,13,0,5,3,5,0,4,3,3,3,3,3,0
3900,Dean,B,McGee,41,Travel_Rarely,Sales,6,4,Marketing,Male,1,Research Scientist,Single,28210,1,17,0,10,3,10,8,7,4,3,3,3,3,0
3901,Randall,G,Harris,29,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,2,Research Scientist,Married,192370,9,11,1,9,2,5,1,2,4,3,3,3,3,0
3902,Kimberly,D,Paul,36,Travel_Rarely,Human Resources,1,4,Life Sciences,Female,3,Research Scientist,Single,41070,3,11,1,17,2,13,6,7,3,4,2,1,3,0
3903,Imogene,C,Gould,45,Non-Travel,Sales,2,3,Life Sciences,Female,2,Manufacturing Director,Married,83960,3,15,2,25,3,23,14,4,3,3,2,2,3,0
3904,Alice,M,Patterson,24,Travel_Rarely,Sales,6,2,Medical,Female,2,Manager,Married,20070,1,12,0,1,2,1,0,0,4,3,3,2,3,1
3905,Dagmar,T,Martineau,47,Travel_Frequently,Research & Development,1,3,Medical,Female,2,Sales Executive,Married,196270,7,11,2,25,1,23,14,10,3,3,1,3,3,1
3906,Leo,V,Williams,26,Travel_Rarely,Research & Development,9,1,Medical,Male,1,Sales Executive,Married,106860,1,14,1,3,2,3,0,2,4,3,4,3,3,0
3907,Joseph,F,Johnson,45,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Research Director,Single,29420,1,22,1,21,4,21,8,6,4,2,3,3,4,0
3908,Paul,P,Satterfield,32,Travel_Frequently,Sales,1,1,Marketing,Male,2,Laboratory Technician,Married,88580,6,16,1,10,2,5,1,3,1,3,2,3,3,0
3909,David,R,Fanning,31,Travel_Rarely,Research & Development,14,2,Life Sciences,Male,1,Sales Executive,Married,167560,1,11,2,6,5,5,0,3,2,3,4,3,3,0
3910,Vernon,C,Shaffer,41,Non-Travel,Sales,2,2,Medical,Male,2,Research Scientist,Married,107980,0,14,2,10,5,3,1,2,3,2,3,1,3,0
3911,Matthew,M,Craighead,40,Travel_Rarely,Research & Development,22,2,Technical Degree,Male,1,Healthcare Representative,Married,23230,2,16,1,18,2,1,0,0,2,1,3,3,3,0
3912,Lucy,E,Foster,24,Travel_Rarely,Research & Development,3,3,Life Sciences,Female,1,Research Scientist,Divorced,14160,1,15,1,6,3,6,1,2,2,1,4,2,3,0
3913,John,J,Harris,46,Travel_Rarely,Research & Development,6,3,Medical,Male,4,Sales Executive,Single,46150,6,12,0,19,3,10,0,9,3,2,3,2,3,0
3914,Ryan,D,Riel,35,Travel_Rarely,Sales,8,4,Life Sciences,Male,1,Laboratory Technician,Married,24610,2,20,1,17,4,7,0,7,4,3,3,3,4,0
3915,Michael,R,Welling,30,Travel_Rarely,Sales,9,4,Marketing,Male,1,Laboratory Technician,Married,87220,1,17,1,10,3,10,0,8,2,4,2,3,3,0
3916,Amanda,J,Collins,47,Non-Travel,Research & Development,3,2,Life Sciences,Female,2,Sales Executive,Married,39550,7,12,1,4,5,1,0,0,3,2,1,3,3,0
3917,Beth,K,Harris,46,Travel_Rarely,Research & Development,1,4,Technical Degree,Female,3,Sales Executive,Divorced,99570,4,20,0,13,1,10,0,3,3,4,2,3,4,0
3918,James,R,Anderson,36,Travel_Rarely,Research & Development,1,3,Medical,Male,2,Manufacturing Director,Divorced,33760,5,20,0,16,3,2,2,2,2,1,3,3,4,1
3919,Christy,J,Pena,32,Travel_Rarely,Research & Development,26,3,Medical,Female,2,Research Director,Single,88230,6,13,2,10,3,0,0,0,1,2,3,3,3,1
3920,Brandon,D,Byerly,23,Travel_Rarely,Sales,6,4,Life Sciences,Male,3,Manufacturing Director,Single,103220,1,14,2,3,2,3,1,2,3,2,1,3,3,0
3921,Daniel,S,Ruth,31,Travel_Frequently,Sales,3,3,Marketing,Male,2,Sales Executive,Single,46210,2,18,1,9,3,5,1,4,4,4,2,3,3,0
3922,Maria,C,Yates,39,Non-Travel,Research & Development,3,3,Life Sciences,Female,2,Manufacturing Director,Married,109760,1,11,0,9,3,9,5,8,4,4,3,2,3,0
3923,Keith,L,Wardlaw,32,Travel_Rarely,Research & Development,6,3,Technical Degree,Male,1,Research Scientist,Married,36600,3,11,2,10,0,4,0,2,4,3,1,2,3,0
3924,Trent,O,Norris,40,Travel_Rarely,Sales,6,3,Life Sciences,Male,3,Manufacturing Director,Single,104820,1,11,1,21,6,21,12,8,2,2,2,2,3,0
3925,James,M,Sheppard,45,Travel_Rarely,Research & Development,19,4,Medical,Male,1,Sales Representative,Married,71190,4,15,0,9,2,5,0,3,3,3,4,3,3,0
3926,Todd,D,Furst,30,Travel_Frequently,Sales,9,3,Life Sciences,Male,1,Research Director,Single,95820,0,12,1,10,2,9,0,7,4,1,3,3,3,0
3927,Morris,A,Grant,24,Travel_Frequently,Sales,3,4,Marketing,Male,1,Sales Executive,Married,45080,0,11,1,3,5,2,2,1,1,4,3,3,3,0
3928,Roxanne,J,McFalls,30,Travel_Frequently,Research & Development,10,3,Life Sciences,Female,1,Human Resources,Divorced,22070,6,14,0,6,4,4,1,2,3,4,2,3,3,1
3929,Ronald,A,Moore,31,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,3,Laboratory Technician,Married,77560,1,15,2,6,3,5,0,2,1,3,3,4,3,0
3930,Kristopher,D,Peel,27,Travel_Rarely,Sales,3,3,Life Sciences,Male,1,Manager,Single,66940,1,13,1,6,2,6,1,4,3,4,2,2,3,0
3931,Richard,A,Harrison,29,Travel_Rarely,Sales,4,3,Marketing,Male,5,Research Scientist,Single,36910,1,13,0,2,3,2,2,2,2,2,3,3,3,1
3932,Evelyn,G,Roe,29,Travel_Frequently,Research & Development,8,4,Life Sciences,Female,1,Sales Executive,Single,23770,8,21,1,10,2,3,0,2,4,3,4,3,4,0
3933,Melvin,J,Rains,30,Travel_Rarely,Sales,7,3,Life Sciences,Male,3,Sales Executive,Divorced,23130,2,11,0,12,5,7,1,7,3,1,3,3,3,0
3934,Sue,A,Parkes,34,Travel_Rarely,Research & Development,1,2,Medical,Female,2,Healthcare Representative,Married,176650,0,11,0,6,5,5,1,2,4,4,3,2,3,0
3935,Eddie,J,Maclin,33,Non-Travel,Research & Development,2,4,Medical,Male,1,Sales Representative,Single,25960,8,14,1,13,4,11,1,7,4,2,2,3,3,0
3936,Isidro,J,Foster,49,Travel_Rarely,Sales,3,4,Marketing,Male,1,Sales Executive,Single,47280,3,11,1,8,4,5,0,4,4,4,4,3,3,0
3937,Victor,R,Potts,33,Travel_Rarely,Research & Development,10,3,Life Sciences,Male,1,Sales Executive,Single,43020,2,13,0,11,3,0,0,0,1,1,2,1,3,1
3938,Kevin,A,Adams,38,Travel_Frequently,Research & Development,28,3,Medical,Male,1,Healthcare Representative,Married,29790,4,12,1,9,3,6,0,5,3,2,2,3,3,0
3939,Arthur,B,Watlington,31,Travel_Rarely,Human Resources,9,4,Human Resources,Male,2,Laboratory Technician,Married,168850,2,14,2,10,2,1,0,0,1,3,3,3,3,1
3940,Jerilyn,J,Johnson,29,Travel_Rarely,Research & Development,3,4,Other,Female,2,Sales Representative,Divorced,55930,1,13,1,1,3,1,0,0,4,1,3,3,3,0
3941,Daniel,J,Sullins,30,Travel_Rarely,Research & Development,2,1,Medical,Male,1,Sales Representative,Married,104450,3,18,1,10,3,7,1,7,3,3,3,3,3,0
3942,Glenda,D,Campbell,32,Non-Travel,Research & Development,10,4,Life Sciences,Female,1,Laboratory Technician,Single,87400,2,11,1,12,2,7,0,7,2,2,3,3,3,0
3943,Laura,J,Carter,38,Travel_Rarely,Research & Development,8,2,Technical Degree,Female,1,Manufacturing Director,Married,25140,3,11,0,15,2,1,1,0,2,4,3,2,3,0
3944,Peter,K,Fox,43,Travel_Frequently,Research & Development,1,4,Other,Male,3,Sales Executive,Married,76550,9,12,1,6,3,1,0,0,3,3,3,3,3,1
3945,Anne,C,Phipps,42,Travel_Rarely,Human Resources,1,3,Other,Female,1,Healthcare Representative,Divorced,174650,8,13,1,7,3,5,0,4,2,2,2,3,3,0
3946,Mary,R,McDaniel,55,Travel_Rarely,Research & Development,3,2,Life Sciences,Female,1,Sales Executive,Married,73510,8,20,1,34,3,1,0,0,3,1,3,3,4,0
3947,Timothy,S,Wilson,33,Non-Travel,Research & Development,14,3,Other,Male,1,Research Scientist,Divorced,108200,5,12,0,11,2,9,1,7,4,2,2,3,3,0
3948,Edward,A,Young,41,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Sales Representative,Divorced,121690,1,19,0,5,2,5,0,4,3,1,3,3,3,0
3949,Claire,M,Rivas,34,Non-Travel,Research & Development,7,4,Medical,Female,1,Research Scientist,Divorced,196260,1,21,0,15,5,15,0,7,4,3,3,2,4,0
3950,Marcus,F,Ammerman,53,Non-Travel,Research & Development,10,4,Medical,Male,2,Healthcare Representative,Married,20700,4,13,2,27,2,3,0,2,1,3,2,4,3,0
3951,Vicki,S,Smith,43,Travel_Rarely,Sales,16,2,Marketing,Female,1,Laboratory Technician,Single,67820,0,16,1,10,2,9,1,8,2,4,3,3,3,0
3952,Ada,G,Freeman,34,Travel_Rarely,Sales,10,2,Life Sciences,Female,5,Sales Executive,Single,77790,5,12,1,6,2,2,2,2,4,4,3,3,3,0
3953,Terry,A,Yee,21,Travel_Rarely,Sales,1,2,Marketing,Male,5,Healthcare Representative,Single,27910,1,14,0,1,3,1,1,0,2,2,3,4,3,1
3954,Kathryn,J,Albro,38,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,2,Sales Executive,Married,32010,1,11,1,5,3,5,0,4,4,3,3,2,3,0
3955,Theodore,C,Ly,22,Travel_Rarely,Research & Development,1,3,Other,Male,4,Research Scientist,Married,49680,1,14,0,1,3,1,0,0,3,1,3,3,3,1
3956,Travis,L,Searcy,31,Travel_Rarely,Research & Development,8,5,Life Sciences,Male,5,Sales Executive,Married,131200,1,12,2,13,6,12,5,7,1,4,3,2,3,0
3957,Maria,M,Hill,51,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,1,Manager,Married,40330,2,14,0,15,2,2,2,2,1,3,3,3,3,0
3958,Patrick,L,Gilliam,37,Travel_Rarely,Research & Development,24,1,Life Sciences,Male,2,Sales Executive,Married,32910,1,16,3,5,2,5,0,3,2,2,3,2,3,0
3959,Fred,J,Sanders,46,Travel_Rarely,Sales,3,4,Marketing,Female,1,Sales Representative,Divorced,42720,7,13,0,24,3,2,2,2,3,4,3,4,3,0
3960,Ernestine,D,Ziegler,36,Travel_Rarely,Research & Development,27,3,Technical Degree,Female,4,Research Scientist,Married,50560,7,12,0,15,2,12,5,7,4,1,3,2,3,0
3961,Richard,F,Ross,44,Travel_Frequently,Sales,10,4,Life Sciences,Male,1,Research Scientist,Divorced,28440,1,12,0,6,2,5,2,3,3,2,2,4,3,1
3962,Thomas,S,Mills,37,Travel_Rarely,Research & Development,19,2,Technical Degree,Male,2,Sales Executive,Divorced,27030,2,14,0,19,2,10,4,7,3,2,2,3,3,0
3963,Tony,N,Tunnell,35,Travel_Rarely,Research & Development,15,4,Life Sciences,Male,2,Research Scientist,Single,19040,1,22,1,10,4,10,7,7,3,4,3,3,4,1
3964,John,P,Drew,33,Travel_Rarely,Research & Development,8,5,Medical,Male,2,Laboratory Technician,Married,82240,6,19,0,14,3,10,7,6,4,1,3,3,3,0
3965,Barbara,D,Whitehead,28,Travel_Rarely,Sales,9,3,Medical,Female,2,Sales Executive,Married,47660,1,12,0,5,3,5,0,3,3,4,4,3,3,0
3966,Sanjuanita,J,Contreras,39,Travel_Rarely,Sales,3,4,Marketing,Female,2,Laboratory Technician,Single,26100,7,12,0,9,2,4,2,2,3,3,3,2,3,0
3967,Timothy,D,Adams,46,Non-Travel,Research & Development,9,2,Life Sciences,Male,2,Manufacturing Director,Single,57310,8,17,0,6,2,2,2,2,2,2,3,3,3,0
3968,Gary,C,Williams,40,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Research Director,Married,25390,4,12,1,7,3,4,0,2,3,1,2,3,3,0
3969,Kerry,W,Jones,42,Travel_Rarely,Research & Development,7,4,Other,Female,2,Laboratory Technician,Married,57140,5,11,0,10,2,0,0,0,2,1,2,3,3,0
3970,Grace,C,Lewis,35,Non-Travel,Sales,10,1,Life Sciences,Female,2,Research Director,Divorced,43230,2,18,3,15,3,7,1,7,2,4,3,3,3,0
3971,Thomas,M,Morris,38,Non-Travel,Sales,6,4,Marketing,Male,3,Sales Executive,Divorced,73360,5,11,0,13,3,11,3,8,1,2,3,3,3,0
3972,Daniel,K,Feld,34,Travel_Frequently,Research & Development,2,1,Life Sciences,Male,1,Manufacturing Director,Married,134990,4,23,2,11,2,7,0,7,4,1,2,4,4,1
